T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
52154, -244, -945, -695, -83370, -7350, 167790
52174, -166, -806, -936, -59780, 17220, 169190
52194, -371, -852, -949, -18340, 23030, 181020
52214, -342, -726, -884, 45220, 155120, 136220
52234, -419, -701, -744, 113750, 229950, 90370
52254, -483, -710, -635, 140700, 278600, 82320
52274, -478, -767, -664, 157990, 244580, 88690
52294, -582, -780, -588, 164640, 196420, 92330
52314, -655, -773, -508, 160930, 227360, 85750
52334, -629, -739, -482, 161280, 241780, 64820
52354, -645, -723, -452, 168630, 226310, 39060
52374, -728, -745, -399, 170100, 231350, 20090
52394, -739, -764, -363, 163870, 237440, 10080
52414, -701, -755, -308, 165200, 187320, 2450
52434, -733, -787, -189, 160930, 123760, -560
52454, -711, -807, -141, 145460, 79590, 770
52474, -669, -821, -44, 130970, 16310, -910
52494, -644, -844, 45, 117670, -34090, -9310
52514, -580, -836, 159, 100240, -63490, -25060
52534, -471, -835, 130, 79450, -105210, -44310
52554, -455, -841, 220, 47040, -188230, -51520
52574, -366, -835, 167, -6370, -218190, -50680
52594, -289, -833, 100, -60760, -248360, -49560
52614, -191, -814, 30, -99540, -265510, -62790
52634, -120, -788, -22, -128450, -259350, -89810
52654, -56, -779, -106, -150850, -219590, -119490
52674, 19, -866, -287, -167300, -184380, -143010
52694, 72, -1003, -631, -200690, -263690, -112700
52714, 109, -1161, -1151, -215180, -423290, -23520
52734, -111, -1019, -1079, -174230, -489720, 104510
52754, -91, -830, -937, -124390, -383320, 153160
52774, -113, -872, -753, -40320, -147840, 72940
52794, 38, -981, -636, 43540, 19110, -39270
52814, 261, -896, -279, 192710, 31010, -144480
52834, 0, -1092, 176, 182770, 168840, -124880
52854, 263, -1059, 76, 149450, 59010, -59710
52874, 199, -1083, 103, 96180, -119210, -8540
52894, 163, -1038, 100, 40250, -62230, 31080
52914, 220, -969, 81, 30240, -29680, 16240
52934, 114, -929, 192, 10360, 66220, 10850
52954, 166, -873, 129, -25060, 90300, 22540
52974, 173, -868, 36, -56910, 41510, 49560
52994, 118, -863, -2, -94430, 29120, 95550
53014, 98, -877, -159, -115850, -3080, 139230
53034, -3, -960, -399, -133980, -43610, 184170
53054, -93, -1018, -722, -143920, -64820, 220360
53074, -389, -1078, -878, -123480, -72730, 233240
53094, -490, -1058, -1377, -95060, -54250, 235620
53114, -600, -921, -1396, -35280, -5670, 217490
53134, -470, -600, -1063, 62230, 255850, 102410
53154, -385, -371, -498, 192290, 451640, -5390
53174, -330, -457, -503, 254800, 500150, 5600
53194, -474, -609, -686, 218890, 328790, 85540
