T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
38589, -956, -1744, 449, -32130, 33180, -168140
38609, -488, -1153, 219, -182070, -17150, -358330
38629, -260, -793, 151, -173460, -132650, -477330
38649, -35, -599, 92, -112980, -237160, -485520
38669, 40, -466, 113, -52780, -276850, -379330
38689, 14, -399, 146, -26040, -264530, -222110
38709, 11, -388, 107, -45710, -259070, -83440
38729, -45, -400, 109, -84490, -276640, 21350
38749, -96, -424, 93, -87570, -297990, 110880
38769, -146, -445, 104, -69790, -344260, 148540
38789, -143, -485, 60, -46830, -414400, 132160
38809, -125, -530, 25, -18900, -491820, 95690
38829, -117, -575, 41, 38010, -553700, 70420
38849, -68, -636, 62, 102760, -592690, 59080
38869, -50, -779, 107, 142660, -600880, 75040
38889, -191, -951, 281, 158340, -559650, 144690
38909, -519, -1263, 442, 135660, -469000, 242690
38929, -989, -1792, 454, -1750, -362110, 278110
38949, -1298, -1998, 363, -184800, -315420, 163660
38969, -918, -1752, 213, -256200, -418950, -118300
38989, -529, -1455, 186, -190680, -599900, -359240
39009, -535, -1289, 257, -139650, -641060, -352940
39029, -533, -1353, 221, -199010, -535150, -224770
39049, -691, -1549, 376, -295960, -442260, -196210
39069, -754, -1894, 274, -329420, -390600, -180390
39089, -786, -1876, 354, -395010, -327670, -189140
39109, -858, -1854, 393, -378490, -285600, -154840
39129, -656, -1657, 277, -344260, -245630, -104370
39149, -520, -1433, 218, -377580, -195510, -153300
39169, -345, -1219, 141, -401100, -137340, -192920
39189, -259, -1039, 166, -338310, -106610, -196000
39209, -214, -924, 151, -242480, -72520, -180810
39229, -152, -823, 111, -184170, -4480, -155750
39249, -140, -750, 88, -166180, 84210, -155400
39269, -101, -662, 40, -96390, 234430, -204120
39289, -81, -551, 25, -30380, 301420, -235690
39309, -55, -447, 11, 35770, 371700, -254590
39329, -49, -380, -8, 79520, 449260, -255290
39349, -42, -295, 1, 107660, 524930, -242830
39369, -34, -237, 9, 114030, 595210, -214410
39389, -14, -203, 7, 82180, 661920, -162260
39409, -9, -218, 8, 14560, 724360, -86800
39429, -35, -291, 19, -84700, 787290, 8960
39449, -69, -449, 12, -211050, 846720, 107380
39469, -181, -840, -104, -351050, 905240, 199640
39489, -734, -1657, -96, -435120, 973490, 323610
39509, -1998, -1998, 367, -328090, 961940, 488600
39529, -1998, -1998, 694, -64400, 675780, 476490
39549, -1113, -1990, 403, 1050, 316820, -120260
39569, -282, -1194, 253, -151410, 216090, -654570
39589, -92, -888, 238, -146160, 217490, -598570
39609, -152, -859, 269, -137830, 289310, -355040
39629, -388, -1202, 276, -203980, 362880, -179480
39649, -753, -1788, 316, -278530, 395150, -101500
39669, -1074, -1998, 400, -249690, 337820, -103600
39689, -1348, -1998, 563, -115780, 193970, -104650
39709, -857, -1562, 421, -48930, 73010, -116130
39729, -499, -1055, 244, -155330, -21560, -354200
39749, -168, -752, 140, -212240, -108010, -521010
39769, 23, -596, 77, -174510, -183400, -539770
39789, 228, -553, -83, -115290, -197610, -412510
39809, -20, -477, 135, -34720, -184940, -217490
39829, -133, -400, 261, 42490, -144200, -37940
39849, -55, -352, 170, 5250, -171990, 7140
39869, -61, -399, 74, -85820, -240170, -1330
39889, -107, -396, 74, -144060, -292040, 12950
39909, -65, -419, 7, -123200, -339360, 22120
39929, -26, -458, -32, -77210, -396970, 350
39949, -39, -529, -36, 6860, -444570, 1540
39969, -54, -561, 25, 134750, -465640, 39900
39989, 0, -608, 96, 273490, -473550, 65450
40009, 17, -695, 255, 348740, -473760, 74130
40029, -209, -977, 442, 327530, -423640, 127750
