T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
22720, -149, -902, 131, 13650, -144270, 49210
22740, -141, -885, 130, 3290, -141470, 31080
22760, -151, -881, 130, -5810, -131950, 25620
22780, -168, -871, 142, -14000, -118090, 31990
22800, -138, -872, 120, -20720, -108360, 30660
22820, -120, -860, 132, -30660, -103110, 9030
22840, -127, -880, 127, -35420, -93240, -1470
22860, -166, -915, 148, -49210, -56350, 24640
22880, -169, -945, 149, -59710, -42980, 17150
22900, -159, -969, 153, -75250, -32690, -1190
22920, -168, -1014, 153, -82460, -19530, -6230
22940, -195, -1052, 168, -83580, -3780, 210
22960, -205, -1087, 175, -87920, 10010, -770
22980, -206, -1119, 180, -96460, 22190, -9940
23000, -223, -1150, 183, -100940, 36540, -9310
23020, -250, -1164, 196, -104230, 48860, -9590
23040, -235, -1163, 188, -108150, 54740, -27930
23060, -212, -1159, 182, -112210, 58170, -51870
23080, -220, -1172, 188, -107450, 67550, -51800
23100, -246, -1191, 201, -102340, 81830, -37870
23120, -246, -1201, 192, -103390, 93170, -35840
23140, -244, -1194, 191, -105490, 98490, -47250
23160, -243, -1186, 188, -96250, 100380, -55160
23180, -235, -1155, 190, -85190, 100030, -64750
23200, -208, -1098, 180, -78120, 100170, -77980
23220, -189, -1055, 162, -80780, 105070, -83510
23240, -193, -1025, 153, -81970, 112910, -78330
23260, -185, -999, 142, -75110, 116830, -73710
23280, -172, -979, 137, -61110, 113750, -77770
23300, -154, -961, 142, -40460, 108290, -80640
23320, -162, -953, 144, -23240, 107450, -70490
23340, -172, -951, 143, -17080, 111650, -51590
23360, -172, -938, 141, -15820, 113330, -41860
23380, -159, -922, 132, -9940, 107940, -44450
23400, -145, -904, 127, 700, 98840, -48790
23420, -137, -880, 127, 14280, 90860, -44660
23440, -129, -862, 125, 26810, 85330, -32060
23460, -125, -853, 125, 33880, 81130, -16100
23480, -130, -873, 123, 35700, 77770, 1820
23500, -144, -908, 128, 37660, 73780, 21700
23520, -157, -952, 140, 47460, 66220, 40600
23540, -174, -1006, 160, 61600, 55160, 54880
23560, -191, -1066, 172, 70490, 44940, 66710
23580, -214, -1116, 191, 70350, 37870, 79380
23600, -234, -1150, 195, 66640, 32480, 92750
23620, -244, -1162, 193, 58450, 26110, 99120
